3150,17.4,0.0254,55.5,0.0165706,124.101
4000,17.4,0.0254,55.5,0.0165706,121.771
5000,17.4,0.0254,55.5,0.0165706,118.941
6300,17.4,0.0254,55.5,0.0165706,114.861
200,17.4,0.0254,39.6,0.0172206,114.044
250,17.4,0.0254,39.6,0.0172206,114.714
315,17.4,0.0254,39.6,0.0172206,115.144
400,17.4,0.0254,39.6,0.0172206,115.444
500,17.4,0.0254,39.6,0.0172206,117.514
630,17.4,0.0254,39.6,0.0172206,124.514
800,17.4,0.0254,39.6,0.0172206,135.324
1000,17.4,0.0254,39.6,0.0172206,138.274
1250,17.4,0.0254,39.6,0.0172206,131.364
1600,17.4,0.0254,39.6,0.0172206,127.614
2000,17.4,0.0254,39.6,0.0172206,126.644
2500,17.4,0.0254,39.6,0.0172206,124.154
3150,17.4,0.0254,39.6,0.0172206,123.564
4000,17.4,0.0254,39.6,0.0172206,122.724
5000,17.4,0.0254,39.6,0.0172206,119.854
200,17.4,0.0254,31.7,0.0176631,116.146
250,17.4,0.0254,31.7,0.0176631,116.956
315,17.4,0.0254,31.7,0.0176631,118.416
400,17.4,0.0254,31.7,0.0176631,120.766
500,17.4,0.0254,31.7,0.0176631,127.676
630,17.4,0.0254,31.7,0.0176631,136.886
800,17.4,0.0254,31.7,0.0176631,139.226
1000,17.4,0.0254,31.7,0.0176631,131.796
1250,17.4,0.0254,31.7,0.0176631,128.306
1600,17.4,0.0254,31.7,0.0176631,126.846
2000,17.4,0.0254,31.7,0.0176631,124.356
2500,17.4,0.0254,31.7,0.0176631,124.166
3150,17.4,0.0254,31.7,0.0176631,123.466
4000,17.4,0.0254,31.7,0.0176631,121.996
5000,17.4,0.0254,31.7,0.0176631,117.996
315,22.2,0.0254,71.3,0.0214178,115.857
400,22.2,0.0254,71.3,0.0214178,117.927
500,22.2,0.0254,71.3,0.0214178,117.967
630,22.2,0.0254,71.3,0.0214178,120.657
800,22.2,0.0254,71.3,0.0214178,123.227
1000,22.2,0.0254,71.3,0.0214178,134.247
1250,22.2,0.0254,71.3,0.0214178,140.987
1600,22.2,0.0254,71.3,0.0214178,131.817
2000,22.2,0.0254,71.3,0.0214178,127.197
2500,22.2,0.0254,71.3,0.0214178,126.097
3150,22.2,0.0254,71.3,0.0214178,124.127
4000,22.2,0.0254,71.3,0.0214178,123.917
5000,22.2,0.0254,71.3,0.0214178,125.727
6300,22.2,0.0254,71.3,0.0214178,123.127
8000,22.2,0.0254,71.3,0.0214178,121.657
200,22.2,0.0254,39.6,0.0229028,116.066
250,22.2,0.0254,39.6,0.0229028,117.386
315,22.2,0.0254,39.6,0.0229028,120.716
400,22.2,0.0254,39.6,0.0229028,123.416
500,22.2,0.0254,39.6,0.0229028,129.776
630,22.2,0.0254,39.6,0.0229028,137.026
800,22.2,0.0254,39.6,0.0229028,137.076
1000,22.2,0.0254,39.6,0.0229028,128.416
1250,22.2,0.0254,39.6,0.0229028,126.446
1600,22.2,0.0254,39.6,0.0229028,122.216
2000,22.2,0.0254,39.6,0.0229028,121.256
2500,22.2,0.0254,39.6,0.0229028,121.306
3150,22.2,0.0254,39.6,0.0229028,120.856
4000,22.2,0.0254,39.6,0.0229028,119.646
5000,22.2,0.0254,39.6,0.0229028,118.816
630,0,0.1016,71.3,0.00121072,124.155
800,0,0.1016,71.3,0.00121072,126.805
1000,0,0.1016,71.3,0.00121072,128.825
1250,0,0.1016,71.3,0.00121072,130.335
1600,0,0.1016,71.3,0.00121072,131.725
2000,0,0.1016,71.3,0.00121072,132.095
2500,0,0.1016,71.3,0.00121072,132.595
3150,0,0.1016,71.3,0.00121072,131.955
4000,0,0.1016,71.3,0.00121072,130.935
5000,0,0.1016,71.3,0.00121072,130.795
6300,0,0.1016,71.3,0.00121072,129.395
8000,0,0.1016,71.3,0.00121072,125.465
10000,0,0.1016,71.3,0.00121072,123.305
12500,0,0.1016,71.3,0.00121072,119.375
630,0,0.1016,55.5,0.00131983,126.17
800,0,0.1016,55.5,0.00131983,127.92
1000,0,0.1016,55.5,0.00131983,129.8
1250,0,0.1016,55.5,0.00131983,131.43
1600,0,0.1016,55.5,0.00131983,132.05
2000,0,0.1016,55.5,0.00131983,132.54
2500,0,0.1016,55.5,0.00131983,133.04
3150,0,0.1016,55.5,0.00131983,131.78
4000,0,0.1016,55.5,0.00131983,129.5
5000,0,0.1016,55.5,0.00131983,128.36
6300,0,0.1016,55.5,0.00131983,127.73
8000,0,0.1016,55.5,0.00131983,124.45
10000,0,0.1016,55.5,0.00131983,121.93
12500,0,0.1016,55.5,0.00131983,119.91
630,0,0.1016,39.6,0.00146332,125.401
800,0,0.1016,39.6,0.00146332,128.401
1000,0,0.1016,39.6,0.00146332,130.781
1250,0,0.1016,39.6,0.00146332,132.271
